53395546224   0.337
53395547113   1.226
53395547114   1.387
53395547123   1.297
53395547124   1.208
53395547213   1.208
53395547214   1.929
53395547223   2.459
53395547224   2.559
53395548113   2.399
53395548114   2.109
53395546221   1.775
53395546222   1.656
53395547111   1.686
53395547112   1.727
53395547121   1.817
53395547122   1.227
53395547211   1.008
53395547212   1.669
53395547221   2.159
53395547222   2.319
53395548111   2.219
53395548112   1.999
53395548121   1.809
53395548122   1.839
53395536434   1.654
53395536443   1.175
53395536444   1.226
53395537333   1.056
53395537334   0.256
53395537433   0.059
53395537434   0.899
53395537443   1.639
53395537444   1.429
53395538333   1.369
53395538334   1.529
53395538343   1.649
53395538344   1.789
53395538433   1.979
53395538434   2.089
53395539333   2.900
53395536431   1.326
53395536432   0.455
53395536441   0.219
53395537432   0.379
53395537441   0.889
53395537442   0.919
53395538331   1.679
53395538332   1.839
53395538341   1.629
53395538342   1.669
53395538431   1.769
53395538432   1.899
53395538441   2.309
53395538442   2.739
53395539331   2.519
53395536324   1.318
53395536413   0.467
53395537423   0.489
53395537424   1.049
53395538313   1.829
53395538314   2.239
53395538323   1.459
53395538324   1.529
53395538413   1.489
53395538414   1.689
53395538423   2.419
53395538424   2.769
53395539313   1.999
53395539314   0.879
53395536321   0.589
53395536322   0.408
53395537421   0.250
53395537422   0.779
53395538311   1.579
53395538312   1.859
53395538321   1.499
53395538322   1.289
53395538411   1.289
53395538412   1.549
53395538421   2.599
53395538422   3.169
53395539311   2.919
53395539312   1.819
53395537244   0.250
53395538133   0.779
53395538134   1.349
53395538143   1.339
53395538144   1.179
53395538233   1.089
53395538234   1.409
53395538243   2.179
53395538244   3.139
53395539133   3.569
53395539134   3.009
53395539143   3.339
53395538131   0.499
53395538132   1.059
53395538141   1.169
53395538142   1.159
53395538231   1.109
53395538232   1.389
53395538241   2.059
53395538242   2.539
53395539131   3.229
53395539132   3.699
53395539141   3.409
53395538113   0.100
53395538114   1.039
53395538123   1.159
53395538124   1.159
53395538213   1.409
53395538214   1.839
53395538223   2.439
53395538224   2.879
53395539113   2.789
53395539114   3.699
53395539123   3.629
53395539124   3.919
53395538112   0.589
53395538121   1.089
53395538122   1.429
53395538211   1.669
53395538212   2.389
53395538221   2.569
53395538222   3.029
53395539111   3.049
53395539112   3.469
53395539121   2.670
53395539122   4.287
53395528334   0.209
53395528343   1.249
53395528344   1.539
53395528433   1.739
53395528434   2.119
53395528443   2.309
53395528444   2.629
53395529333   2.839
53395529334   3.369
53395529343   2.800
53395529344   4.957
53395529433   4.398
53395528332   0.338
53395528341   1.129
53395528342   1.449
53395528431   1.429
53395528432   1.488
53395528441   1.838
53395528442   2.308
53395529331   2.319
53395529332   3.269
53395529341   3.918
53395529342   4.938
53395529431   4.098
53395528314   0.229
53395528323   0.589
53395528324   0.979
53395528413   1.458
53395528414   1.538
53395528423   1.748
53395528424   2.348
53395529313   2.409
53395529314   1.949
53395529323   4.088
53395529324   4.958
53395529413   4.248
53395529414   4.470
53395528321   0.088
53395528322   0.667
53395528411   1.407
53395528412   1.627
53395528421   1.987
53395528422   2.218
53395529311   1.908
53395529312   2.619
53395529321   4.057
53395529322   4.857
53395529411   4.898
53395529412   5.258
53395528143   0.156
53395528144   1.296
53395528233   2.057
53395528234   2.207
53395528243   2.427
53395528244   2.467
53395529133   1.688
53395529134   2.149
53395529143   4.437
53395529144   4.427
53395529233   4.607
53395529234   5.259
53395529243   5.371
53395528141   0.156
53395528142   1.696
53395528231   2.166
53395528232   2.016
53395528241   2.446
53395528242   2.416
53395529131   1.146
53395529132   1.917
53395529141   4.407
53395529142   4.147
53395529231   3.998
53395529232   4.629
53395529241   4.671
53395529242   4.764
53395620131   4.537
53395528123   0.386
53395528124   1.556
53395528213   2.266
53395528214   2.136
53395528223   2.155
53395528224   2.445
53395529113   1.625
53395529114   2.877
53395529123   3.927
53395529124   4.027
53395529213   3.808
53395529214   4.510
53395529223   4.472
53395529224   4.595
53395620113   4.256
53395620114   4.259
53395528121   0.156
53395528122   1.336
53395528211   2.305
53395528212   2.505
53395528221   2.365
53395528222   2.614
53395529111   2.003
53395529112   0.923
53395529121   3.408
53395529122   3.368
53395529211   3.399
53395529212   4.280
53395529221   4.202
53395529222   4.564
53395620111   3.705
53395620112   4.070
53395620121   4.274
53395518344   0.716
53395518433   1.565
53395518434   2.335
53395518443   2.044
53395518444   1.323
53395519333   2.130
53395519334   1.899
53395519343   1.998
53395519344   1.338
53395519433   2.320
53395519434   3.950
53395519443   4.222
53395519444   4.384
53395610333   3.505
53395610334   3.431
53395610343   3.828
53395610344   4.037
53395610433   4.378
53395518342   0.095
53395518431   0.785
53395518432   1.564
53395518441   1.853
53395518442   1.350
53395519331   2.138
53395519332   1.897
53395519341   1.756
53395519342   1.074
53395519431   0.231
53395519432   2.254
