53395552241   1.245
53395552242   1.195
53395553131   0.795
53395553132   1.325
53395553141   1.985
53395553142   2.235
53395553231   1.625
53395553232   1.435
53395553241   1.385
53395553242   1.485
53395553113   1.665
53395553114   2.155
53395553123   2.694
53395553124   2.744
53395553213   2.144
53395553214   1.794
53395553223   1.844
53395553224   2.044
53395554113   1.685
53395554114   1.425
53395554123   1.495
53395555113   1.075
53395555123   2.155
53395555124   2.415
53395555213   2.865
53395555214   3.155
53395555223   2.775
53395553111   1.695
53395553112   2.304
53395553121   2.814
53395553122   2.814
53395553211   2.744
53395553212   2.554
53395553221   1.974
53395553222   2.384
53395554111   2.984
53395554112   2.745
53395554121   1.865
53395554122   2.014
53395554211   1.934
53395554212   1.504
53395554221   1.804
53395554222   2.414
53395555111   2.004
53395555112   1.055
53395555121   2.664
53395555122   2.924
53395555211   3.274
53395555212   3.684
53395555221   3.664
53395555222   3.205
53395556111   3.495
53395543333   1.635
53395543334   2.335
53395543343   2.525
53395543344   2.515
53395543433   2.484
53395543434   2.414
53395543443   2.034
53395543444   2.354
53395544333   3.024
53395544334   3.285
53395544343   2.754
53395544344   2.664
53395544433   2.604
53395544434   2.374
53395544443   2.944
53395544444   3.284
53395545333   2.574
53395545334   2.584
53395545343   3.074
53395545344   3.514
53395545433   3.854
53395545434   4.104
53395545443   3.754
53395545444   2.255
53395546333   2.995
53395546334   3.195
53395542342   0.145
53395542431   0.255
53395542432   0.195
53395542442   0.725
53395543331   1.395
53395543332   1.635
53395543341   1.615
53395543342   2.045
53395543431   1.624
53395543432   1.744
53395543441   1.844
53395543442   2.254
53395544331   2.944
53395544332   3.644
53395544341   3.534
53395544342   3.164
53395544431   2.754
53395544432   2.824
53395544441   3.244
53395544442   3.394
53395545331   2.644
53395545332   2.624
53395545341   3.324
53395545342   4.004
53395545431   4.264
53395545432   4.244
53395545441   4.024
53395545442   3.295
53395546331   3.115
53395546332   2.934
53395546341   3.015
53395542323   0.065
53395542324   0.325
53395542413   0.615
53395542414   0.755
53395542423   0.795
53395542424   0.465
53395543313   0.275
53395543314   0.395
53395543323   0.405
53395543324   0.385
53395543413   0.015
53395543423   0.040
53395543424   1.745
53395544313   1.715
53395544314   2.124
53395544323   3.954
53395544324   2.594
53395544413   1.984
53395544414   2.504
53395544423   2.154
53395544424   2.484
53395545313   2.334
53395545314   3.054
53395545323   3.554
53395545324   3.884
53395545413   4.444
53395545414   4.254
53395545423   4.244
53395545424   3.584
53395546313   3.364
53395546314   3.124
53395546323   2.944
53395546324   2.804
53395542322   0.285
53395542411   0.745
53395542412   0.825
53395542421   0.935
53395542422   0.955
53395543311   0.675
53395543312   0.625
53395543321   0.625
53395543322   0.455
53395543411   0.161
53395543412   0.316
53395543421   0.390
53395543422   0.283
53395544311   0.354
53395544312   0.785
53395544321   1.565
53395544322   0.805
53395544411   0.365
53395544412   0.945
53395544421   0.785
53395544422   1.015
53395545311   0.675
53395545312   2.975
53395545321   3.824
53395545322   3.854
53395545411   3.774
53395545412   3.804
53395545421   3.984
53395545422   3.384
53395546311   3.194
53395546312   2.964
53395546321   2.864
53395546322   3.064
53395546411   2.225
53395542144   0.265
53395542233   0.495
53395542234   0.795
53395542243   0.955
53395542244   1.035
53395543133   0.875
53395543134   0.755
53395543143   0.705
53395543144   0.135
53395543233   0.569
53395543234   0.637
53395543243   0.690
53395543244   0.813
53395544133   0.884
53395544134   0.765
53395544143   1.035
53395544144   1.235
53395544233   0.955
53395544234   1.375
53395544243   1.355
53395544244   1.215
53395545133   0.925
53395545134   1.295
53395545143   3.354
53395545144   3.424
53395545233   3.114
53395545234   3.364
53395545243   3.614
53395545244   3.214
53395546133   2.934
53395546134   2.834
53395546143   2.914
53395546144   2.994
53395546233   2.885
53395546234   2.645
53395546243   1.865
53395542142   0.205
53395542231   0.125
53395542232   0.485
53395542241   0.565
53395542242   0.915
53395543131   0.915
53395543132   0.775
53395543141   0.655
53395543231   0.466
53395543232   0.429
53395543241   0.400
53395543242   0.314
53395544131   0.935
53395544132   1.105
53395544141   1.375
53395544142   1.015
53395544231   1.195
53395544232   1.515
53395544241   1.815
53395544242   1.765
53395545131   1.565
53395545132   1.665
53395545141   2.714
53395545142   3.914
53395545231   6.514
53395545232   6.854
53395545241   3.524
53395545242   3.254
53395546131   2.485
53395546132   2.244
53395546141   2.644
53395546142   2.954
53395546231   3.014
53395546232   3.285
53395546241   2.565
53395546242   1.575
53395547131   1.295
53395547132   1.306
53395542214   0.235
53395542223   0.085
53395542224   0.595
53395543113   0.785
53395543114   0.495
53395543123   0.095
53395543213   0.499
53395543214   0.281
53395543224   0.305
53395544113   0.975
53395544114   1.105
53395544123   1.245
53395544124   1.325
53395544213   1.695
53395544214   1.595
53395544223   1.705
53395544224   2.165
53395545113   2.005
53395545114   2.245
53395545123   1.535
53395545124   3.275
53395545213   5.184
53395545214   4.714
53395545223   3.624
53395545224   2.744
53395546113   2.464
53395546114   2.044
53395546123   2.764
53395546124   3.274
53395546213   3.194
53395546214   3.475
53395546223   1.495
53395546224   1.791
53395547113   2.699
53395547114   2.878
53395547123   2.837
53395547124   2.792
53395547213   2.855
53395547214   3.612
53395547223   4.156
53395547224   4.260
53395548113   4.099
53395548114   3.809
53395542212   0.135
53395542222   0.565
53395543111   0.495
53395543112   0.425
53395543211   0.292
53395543212   0.724
53395543221   0.755
53395543222   0.945
53395544111   1.105
53395544112   1.105
53395544121   1.185
53395544122   1.675
53395544211   2.195
53395544212   2.055
53395544221   2.115
53395544222   2.185
53395545111   1.825
53395545112   1.655
53395545121   1.535
53395545122   3.245
53395545211   3.314
53395545212   3.474
53395545221   3.724
53395545222   2.594
53395546111   2.684
53395546112   2.714
53395546121   3.194
53395546122   3.364
53395546211   3.284
53395546212   3.175
53395546221   3.219
53395546222   3.111
53395547111   3.158
53395547112   3.218
53395547121   3.356
53395547122   2.805
53395547211   2.656
53395547212   3.353
53395547221   3.857
53395547222   4.021
53395548111   3.921
53395548112   3.699
53395548121   3.407
53395548122   4.003
53395532434   0.255
53395532443   0.275
53395532444   0.755
53395533333   0.595
53395533334   0.635
53395533433   0.334
53395533434   1.024
53395533443   1.145
53395533444   1.205
53395534333   1.155
53395534334   1.125
53395534343   1.635
53395534344   1.765
53395534433   2.105
53395534434   1.995
53395534443   2.015
53395534444   2.025
53395535333   1.945
53395535334   1.875
53395535343   1.635
53395535344   1.775
53395535433   3.385
53395535434   3.714
53395535443   3.424
53395535444   2.634
53395536333   2.864
53395536334   3.424
