53395547113   0.715
53395547114   1.099
53395547123   1.189
53395547124   1.317
53395547213   1.565
53395547214   2.393
53395547223   2.954
53395547224   3.068
53395548113   2.912
53395548114   2.616
53395546221   0.073
53395546222   0.512
53395547111   1.086
53395547112   1.434
53395547121   1.703
53395547122   1.302
53395547211   1.364
53395547212   2.136
53395547221   2.657
53395547222   2.830
53395548111   2.737
53395548112   2.514
53395548121   2.189
53395548122   3.401
53395537333   0.126
53395537433   0.481
53395537434   1.382
53395537443   2.141
53395537444   1.941
53395538333   1.894
53395538334   2.085
53395538343   2.324
53395538344   2.486
53395538433   2.019
53395538434   2.121
53395539333   2.096
53395537432   0.872
53395537441   1.395
53395537442   1.434
53395538331   2.207
53395538332   2.386
53395538341   2.259
53395538342   2.212
53395538431   1.972
53395538432   1.799
53395538441   1.623
53395538442   1.933
53395539331   1.702
53395537423   0.997
53395537424   1.562
53395538313   2.347
53395538314   2.762
53395538323   1.996
53395538324   1.983
53395538413   1.678
53395538414   1.460
53395538423   1.708
53395538424   1.928
53395539313   1.122
53395537421   0.754
53395537422   1.284
53395538311   2.079
53395538312   2.346
53395538321   1.953
53395538322   1.665
53395538411   1.398
53395538412   1.147
53395538421   1.797
53395538422   2.237
53395539311   1.905
53395539312   0.204
53395537243   0.024
53395537244   0.734
53395538133   1.244
53395538134   1.776
53395538143   1.706
53395538144   1.441
53395538233   1.079
53395538234   0.861
53395538243   1.237
53395538244   2.068
53395539133   2.374
53395539134   1.600
53395539143   1.966
53395537242   0.251
53395538131   0.901
53395538132   1.395
53395538141   1.418
53395538142   1.264
53395538231   0.906
53395538232   0.611
53395538241   0.948
53395538242   1.313
53395539131   1.924
53395539132   2.318
53395539141   2.040
53395538113   0.412
53395538114   1.269
53395538123   1.257
53395538124   1.032
53395538213   0.906
53395538214   0.826
53395538223   1.228
53395538224   1.576
53395539113   1.424
53395539114   2.317
53395539123   2.258
53395538112   0.691
53395538121   0.949
53395538122   1.043
53395538211   0.930
53395538212   1.325
53395538221   1.309
53395538222   1.674
53395539111   1.659
53395539112   2.077
53395539121   1.282
53395528334   0.227
53395528343   0.861
53395528344   1.002
53395528433   0.934
53395528434   1.029
53395528443   0.984
53395528444   1.197
53395529333   1.422
53395529334   1.963
53395529343   1.395
53395528341   0.641
53395528342   0.844
53395528431   0.579
53395528432   0.345
53395528441   0.297
53395528442   0.716
53395529331   0.844
53395529332   1.852
53395528323   0.035
53395528324   0.257
53395528413   0.257
53395528414   0.027
53395528424   0.204
53395529313   0.175
53395529314   0.017
53395528411   0.011
